"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34025809504","Census Tract 8095.04; Monmouth County; New Jersey","216563","61185",
"1400000US34025809505","Census Tract 8095.05; Monmouth County; New Jersey","191806","45199",
"1400000US34025809506","Census Tract 8095.06; Monmouth County; New Jersey","121964","36529",
"1400000US34025809600","Census Tract 8096; Monmouth County; New Jersey","207050","18672",
"1400000US34025809701","Census Tract 8097.01; Monmouth County; New Jersey","215675","35569",
"1400000US34025809703","Census Tract 8097.03; Monmouth County; New Jersey","185278","74819",
"1400000US34025809704","Census Tract 8097.04; Monmouth County; New Jersey","202396","44951",
"1400000US34025809901","Census Tract 8099.01; Monmouth County; New Jersey","236354","24453",
"1400000US34025809902","Census Tract 8099.02; Monmouth County; New Jersey","165795","29878",
"1400000US34025809903","Census Tract 8099.03; Monmouth County; New Jersey","195938","82483",
"1400000US34025810001","Census Tract 8100.01; Monmouth County; New Jersey","177337","33905",
"1400000US34025810002","Census Tract 8100.02; Monmouth County; New Jersey","51865","14485",
"1400000US34025810003","Census Tract 8100.03; Monmouth County; New Jersey","150943","17833",
"1400000US34025810004","Census Tract 8100.04; Monmouth County; New Jersey","184135","40186",
"1400000US34025810101","Census Tract 8101.01; Monmouth County; New Jersey","227648","67245",
"1400000US34025810102","Census Tract 8101.02; Monmouth County; New Jersey","182941","22390",
"1400000US34025810201","Census Tract 8102.01; Monmouth County; New Jersey","175281","39605",
"1400000US34025810202","Census Tract 8102.02; Monmouth County; New Jersey","148235","21637",
"1400000US34025810300","Census Tract 8103; Monmouth County; New Jersey","91111","19612",
"1400000US34025810401","Census Tract 8104.01; Monmouth County; New Jersey","165657","23704",
"1400000US34025810402","Census Tract 8104.02; Monmouth County; New Jersey","184637","24566",
"1400000US34025810501","Census Tract 8105.01; Monmouth County; New Jersey","120976","23032",
"1400000US34025810503","Census Tract 8105.03; Monmouth County; New Jersey","74904","19139",
"1400000US34025810504","Census Tract 8105.04; Monmouth County; New Jersey","178311","34531",
"1400000US34025810505","Census Tract 8105.05; Monmouth County; New Jersey","195288","43118",
"1400000US34025810600","Census Tract 8106; Monmouth County; New Jersey","109137","17933",
"1400000US34025810700","Census Tract 8107; Monmouth County; New Jersey","108750","30891",
"1400000US34025810800","Census Tract 8108; Monmouth County; New Jersey","45960","13817",
"1400000US34025810900","Census Tract 8109; Monmouth County; New Jersey","106268","11246",
"1400000US34025811000","Census Tract 8110; Monmouth County; New Jersey","68766","17042",
"1400000US34025811101","Census Tract 8111.01; Monmouth County; New Jersey","92226","33427",
"1400000US34025811102","Census Tract 8111.02; Monmouth County; New Jersey","157188","24969",
"1400000US34025811200","Census Tract 8112; Monmouth County; New Jersey","113362","29537",
"1400000US34025811301","Census Tract 8113.01; Monmouth County; New Jersey","94402","14283",
"1400000US34025811303","Census Tract 8113.03; Monmouth County; New Jersey","138231","13855",
"1400000US34025811304","Census Tract 8113.04; Monmouth County; New Jersey","131250","28528",
"1400000US34025811401","Census Tract 8114.01; Monmouth County; New Jersey","170500","18309",
"1400000US34025811402","Census Tract 8114.02; Monmouth County; New Jersey","116211","44116",
"1400000US34025811501","Census Tract 8115.01; Monmouth County; New Jersey","145775","26813",
"1400000US34025811502","Census Tract 8115.02; Monmouth County; New Jersey","161173","5645",
"1400000US34025811600","Census Tract 8116; Monmouth County; New Jersey","89327","20900",
"1400000US34025811900","Census Tract 8119; Monmouth County; New Jersey","183750","40799",
"1400000US34025812000","Census Tract 8120; Monmouth County; New Jersey","120714","17430",
"1400000US34025812100","Census Tract 8121; Monmouth County; New Jersey","143056","29562",
"1400000US34025812200","Census Tract 8122; Monmouth County; New Jersey","71058","30015",
"1400000US34025812300","Census Tract 8123; Monmouth County; New Jersey","132717","29995",
"1400000US34025812400","Census Tract 8124; Monmouth County; New Jersey","129519","20662",
"1400000US34025812501","Census Tract 8125.01; Monmouth County; New Jersey","200511","75125",
"1400000US34025812502","Census Tract 8125.02; Monmouth County; New Jersey","201932","56431",
"1400000US34025812600","Census Tract 8126; Monmouth County; New Jersey","117421","39865",
"1400000US34025990000","Census Tract 9900; Monmouth County; New Jersey","-","**",
"1400000US34027040101","Census Tract 401.01; Morris County; New Jersey","126071","32377",
"1400000US34027040102","Census Tract 401.02; Morris County; New Jersey","121893","21118",
"1400000US34027040200","Census Tract 402; Morris County; New Jersey","129034","16165",
"1400000US34027040301","Census Tract 403.01; Morris County; New Jersey","99276","20635",
"1400000US34027040302","Census Tract 403.02; Morris County; New Jersey","157961","33437",
"1400000US34027040400","Census Tract 404; Morris County; New Jersey","102950","10103",
"1400000US34027040500","Census Tract 405; Morris County; New Jersey","99452","17994",
"1400000US34027040600","Census Tract 406; Morris County; New Jersey","120731","6928",
"1400000US34027040701","Census Tract 407.01; Morris County; New Jersey","183563","48672",
"1400000US34027040702","Census Tract 407.02; Morris County; New Jersey","205705","21024",
"1400000US34027040801","Census Tract 408.01; Morris County; New Jersey","229375","35495",
"1400000US34027040803","Census Tract 408.03; Morris County; New Jersey","148333","27760",
"1400000US34027040804","Census Tract 408.04; Morris County; New Jersey","159978","37633",
"1400000US34027040805","Census Tract 408.05; Morris County; New Jersey","191932","53370",
"1400000US34027040900","Census Tract 409; Morris County; New Jersey","192188","65328",
"1400000US34027041000","Census Tract 410; Morris County; New Jersey","94375","35690",
"1400000US34027041100","Census Tract 411; Morris County; New Jersey","122160","9960",
"1400000US34027041200","Census Tract 412; Morris County; New Jersey","250,000+","***",
"1400000US34027041300","Census Tract 413; Morris County; New Jersey","166750","25774",
"1400000US34027041400","Census Tract 414; Morris County; New Jersey","134457","14989",
"1400000US34027041500","Census Tract 415; Morris County; New Jersey","184141","29506",
"1400000US34027041602","Census Tract 416.02; Morris County; New Jersey","106189","12063",
"1400000US34027041603","Census Tract 416.03; Morris County; New Jersey","91364","20334",
"1400000US34027041604","Census Tract 416.04; Morris County; New Jersey","166694","33169",
"1400000US34027041605","Census Tract 416.05; Morris County; New Jersey","184469","23832",
"1400000US34027041606","Census Tract 416.06; Morris County; New Jersey","120470","18651",
"1400000US34027041701","Census Tract 417.01; Morris County; New Jersey","100417","19471",
"1400000US34027041702","Census Tract 417.02; Morris County; New Jersey","103050","25404",
"1400000US34027041704","Census Tract 417.04; Morris County; New Jersey","120458","28935",
"1400000US34027041705","Census Tract 417.05; Morris County; New Jersey","-","**",
"1400000US34027041706","Census Tract 417.06; Morris County; New Jersey","86452","19706",
"1400000US34027041801","Census Tract 418.01; Morris County; New Jersey","100381","6348",
"1400000US34027041802","Census Tract 418.02; Morris County; New Jersey","119205","28251",
"1400000US34027041803","Census Tract 418.03; Morris County; New Jersey","183707","12378",
"1400000US34027041901","Census Tract 419.01; Morris County; New Jersey","143750","16526",
"1400000US34027041902","Census Tract 419.02; Morris County; New Jersey","156023","26536",
"1400000US34027042000","Census Tract 420; Morris County; New Jersey","148714","18012",
"1400000US34027042100","Census Tract 421; Morris County; New Jersey","165568","18237",
"1400000US34027042200","Census Tract 422; Morris County; New Jersey","166310","31614",
"1400000US34027042301","Census Tract 423.01; Morris County; New Jersey","171442","21046",
"1400000US34027042302","Census Tract 423.02; Morris County; New Jersey","154202","13807",
"1400000US34027042500","Census Tract 425; Morris County; New Jersey","184261","43336",
"1400000US34027042601","Census Tract 426.01; Morris County; New Jersey","154663","30313",
"1400000US34027042602","Census Tract 426.02; Morris County; New Jersey","144366","28837",
"1400000US34027042700","Census Tract 427; Morris County; New Jersey","220045","24327",
"1400000US34027042800","Census Tract 428; Morris County; New Jersey","250,000+","***",
"1400000US34027042900","Census Tract 429; Morris County; New Jersey","145300","26237",
"1400000US34027043000","Census Tract 430; Morris County; New Jersey","160139","33321",
"1400000US34027043100","Census Tract 431; Morris County; New Jersey","230795","36505",
"1400000US34027043200","Census Tract 432; Morris County; New Jersey","152703","35829",
"1400000US34027043301","Census Tract 433.01; Morris County; New Jersey","176111","24108",
"1400000US34027043302","Census Tract 433.02; Morris County; New Jersey","174803","79096",
"1400000US34027043303","Census Tract 433.03; Morris County; New Jersey","243403","29651",
"1400000US34027043401","Census Tract 434.01; Morris County; New Jersey","182235","40310",
"1400000US34027043402","Census Tract 434.02; Morris County; New Jersey","246927","26956",
"1400000US34027043500","Census Tract 435; Morris County; New Jersey","78654","11964",
"1400000US34027043601","Census Tract 436.01; Morris County; New Jersey","130139","43920",
"1400000US34027043602","Census Tract 436.02; Morris County; New Jersey","111603","30277",
"1400000US34027043700","Census Tract 437; Morris County; New Jersey","149864","18864",
"1400000US34027043801","Census Tract 438.01; Morris County; New Jersey","160091","59064",
"1400000US34027043802","Census Tract 438.02; Morris County; New Jersey","108472","47708",
"1400000US34027043900","Census Tract 439; Morris County; New Jersey","222668","48495",
"1400000US34027044000","Census Tract 440; Morris County; New Jersey","171875","75947",
"1400000US34027044101","Census Tract 441.01; Morris County; New Jersey","209565","22658",
"1400000US34027044102","Census Tract 441.02; Morris County; New Jersey","165720","26402",
"1400000US34027044200","Census Tract 442; Morris County; New Jersey","222429","54836",
"1400000US34027044300","Census Tract 443; Morris County; New Jersey","107053","19238",
"1400000US34027044401","Census Tract 444.01; Morris County; New Jersey","148799","11086",
"1400000US34027044403","Census Tract 444.03; Morris County; New Jersey","159954","5411",
"1400000US34027044404","Census Tract 444.04; Morris County; New Jersey","139663","9134",
"1400000US34027044502","Census Tract 445.02; Morris County; New Jersey","147606","14338",
"1400000US34027044503","Census Tract 445.03; Morris County; New Jersey","76313","19822",
"1400000US34027044504","Census Tract 445.04; Morris County; New Jersey","150400","19405",
"1400000US34027044601","Census Tract 446.01; Morris County; New Jersey","126289","28622",
"1400000US34027044602","Census Tract 446.02; Morris County; New Jersey","114179","33057",
"1400000US34027044701","Census Tract 447.01; Morris County; New Jersey","107614","17186",
"1400000US34027044702","Census Tract 447.02; Morris County; New Jersey","134229","26236",
"1400000US34027044800","Census Tract 448; Morris County; New Jersey","69133","8234",
"1400000US34027044900","Census Tract 449; Morris County; New Jersey","84762","23293",
"1400000US34027045000","Census Tract 450; Morris County; New Jersey","86708","23029",
"1400000US34027045100","Census Tract 451; Morris County; New Jersey","85767","17568",
"1400000US34027045200","Census Tract 452; Morris County; New Jersey","119583","16169",
"1400000US34027045300","Census Tract 453; Morris County; New Jersey","112598","14722",
"1400000US34027045402","Census Tract 454.02; Morris County; New Jersey","112679","24016",
"1400000US34027045403","Census Tract 454.03; Morris County; New Jersey","89766","25950",
"1400000US34027045404","Census Tract 454.04; Morris County; New Jersey","94917","20487",
"1400000US34027045501","Census Tract 455.01; Morris County; New Jersey","173438","23142",
"1400000US34027045503","Census Tract 455.03; Morris County; New Jersey","157788","24687",
"1400000US34027045504","Census Tract 455.04; Morris County; New Jersey","136681","30486",
"1400000US34027045603","Census Tract 456.03; Morris County; New Jersey","91250","29228",
"1400000US34027045701","Census Tract 457.01; Morris County; New Jersey","234330","51909",
"1400000US34027045703","Census Tract 457.03; Morris County; New Jersey","225170","37214",
"1400000US34027045704","Census Tract 457.04; Morris County; New Jersey","206154","23604",
"1400000US34027045804","Census Tract 458.04; Morris County; New Jersey","250,000+","***",
"1400000US34027045901","Census Tract 459.01; Morris County; New Jersey","171500","48024",
"1400000US34027045903","Census Tract 459.03; Morris County; New Jersey","227670","15900",
"1400000US34027045904","Census Tract 459.04; Morris County; New Jersey","250,000+","***",
"1400000US34027046000","Census Tract 460; Morris County; New Jersey","83958","30730",
